,symbol,exchangeShortName,type
5029,CIXX,NYSE,stock
5030,CMRE-PE,NYSE,stock
5031,CMS-PB,NYSE,stock
5032,CNP-PB,NYSE,stock
5033,CODI-PC,NYSE,stock
5034,COF-PI,NYSE,stock
5035,CTAC-UN,NYSE,stock
5036,CTA-PB,NYSE,stock
5037,CUBI-PF,NYSE,stock
5038,LFMD,NASDAQ,stock
5039,DCBO,NASDAQ,stock
5040,DHR-PB,NYSE,stock
5041,DLNG-PB,NYSE,stock
5042,DMYI-UN,NYSE,stock
5043,DSAC,NASDAQ,stock
5044,DUK-PA,NYSE,stock
5045,ENR-PA,NYSE,stock
5046,EQH-PA,NYSE,stock
5047,FAII-UN,NYSE,stock
5048,FHN-PE,NYSE,stock
5049,FST-UN,NYSE,stock
5050,FTAI-PB,NYSE,stock
5051,FTV-PA,NYSE,stock
5052,FUSE-UN,NYSE,stock
5053,GBNY,NASDAQ,stock
5054,GLOG-PA,NYSE,stock
5055,GLOP-PB,NYSE,stock
5056,GLOP-PC,NYSE,stock
5057,GNPK-UN,NYSE,stock
5058,GOVX,NASDAQ,stock
5059,GSAH-UN,NYSE,stock
5060,HGBL,NASDAQ,stock
5061,HGEN,NASDAQ,stock
5062,HIGA-UN,NYSE,stock
5063,HIG-PG,NYSE,stock
5064,HL-PB,NYSE,stock
5065,HPX,NYSE,stock
5066,HRMY,NASDAQ,stock
5067,HZON-UN,NYSE,stock
5068,IIAC-UN,NYSE,stock
5069,IIVIP,NASDAQ,stock
5070,INBX,NASDAQ,stock
5071,INTZ,NASDAQ,stock
5072,KSU-P,NYSE,stock
5073,KWAC-UN,NYSE,stock
5074,KYMR,NASDAQ,stock
5075,LCY,NASDAQ,stock
5076,LEVLP,NASDAQ,stock
5077,LIXT,NASDAQ,stock
5078,LNFA-UN,NYSE,stock
5079,LNSR,NASDAQ,stock
5080,LSPD,NYSE,stock
5081,MACU,NASDAQ,stock
5082,MDWT,NASDAQ,stock
5083,MET-PF,NYSE,stock
5084,MNSBP,NASDAQ,stock
5085,NBA-WT,NYSE,stock
5086,NBTX,NASDAQ,stock
5087,NGL-PB,NYSE,stock
5088,NGL-PC,NYSE,stock
5089,NI-PB,NYSE,stock
5090,NMFCL,NASDAQ,stock
5091,NM-PG,NYSE,stock
5092,NSH-UN,NYSE,stock
5093,OFG-PD,NYSE,stock
5094,ONDS,NASDAQ,stock
5095,OTRKP,NASDAQ,stock
5096,PACE-UN,NYSE,stock
5097,PCSA,NASDAQ,stock
5098,PFX,NASDAQ,stock
5099,PIPP-UN,NYSE,stock
5100,POWW,NASDAQ,stock
5101,RAACU,NASDAQ,stock
5102,RICE-UN,NYSE,stock
5103,RNR-PE,NYSE,stock
5104,RNR-PF,NYSE,stock
5105,RO.SW,NASDAQ,stock
5106,RY-PT,NYSE,stock
5107,RZLT,NASDAQ,stock
5108,SABRP,NASDAQ,stock
5109,SB-PD,NYSE,stock
5110,SCHW-PD,NYSE,stock
5111,SCVX-UN,NYSE,stock
5112,SF-PC,NYSE,stock
5113,SLN,NASDAQ,stock
5114,SMID,NASDAQ,stock
5115,SMTI,NASDAQ,stock
5116,SNRHU,NASDAQ,stock
5117,SNV-PD,NYSE,stock
5118,SOAC-UN,NYSE,stock
5119,SPFR-UN,NYSE,stock
5120,SHLS,NASDAQ,stock
5121,SPLP-PA,NYSE,stock
5122,SPNV-UN,NYSE,stock
5123,SR-PA,NYSE,stock
5124,STL-PA,NYSE,stock
5125,STT-PD,NYSE,stock
5126,STT-PG,NYSE,stock
5127,SYF-PA,NYSE,stock
5128,TFC-PR,NYSE,stock
5129,TIMB,NYSE,stock
5130,TINV,NYSE,stock
5131,TLMDW,NASDAQ,stock
5132,TMX,NYSE,stock
5133,TOMZ,NASDAQ,stock
5134,T-PC,NYSE,stock
5135,TPGY-UN,NYSE,stock
5136,TRTN-PD,NYSE,stock
5137,TVACU,NASDAQ,stock
5138,TWND-UN,NYSE,stock
5139,USB-PP,NYSE,stock
5140,VMAC,NASDAQ,stock
5141,VMAR,NASDAQ,stock
5142,VOYA-PB,NYSE,stock
5143,WCC-PA,NYSE,stock
5144,WFC-PZ,NYSE,stock
5145,XPOA-UN,NYSE,stock
5146,ZEST,NASDAQ,stock
5147,ZNTEU,NASDAQ,stock
5148,EZGO,NASDAQ,stock
5149,HIMS,NYSE,stock
5150,LMAOU,NASDAQ,stock
5151,AGFY,NASDAQ,stock
5152,DHHCU,NASDAQ,stock
5153,SSAAU,NASDAQ,stock
5154,AGC,NASDAQ,stock
5155,ITHXU,NASDAQ,stock
5156,CTAQW,NASDAQ,stock
5157,UGRO,NASDAQ,stock
5158,SNRHW,NASDAQ,stock
5159,GHVI,NASDAQ,stock
5160,SNRH,NASDAQ,stock
5161,LDI,NYSE,stock
5162,JOFFU,NASDAQ,stock
5163,ACKIT,NASDAQ,stock
5164,ASAXU,NASDAQ,stock
5165,SNSE,NASDAQ,stock
5166,KINZ,NASDAQ,stock
5167,ACKIW,NASDAQ,stock
5168,ATC,NYSE,stock
5169,MRAC,NASDAQ,stock
5170,SANA,NASDAQ,stock
5171,LABP,NASDAQ,stock
5172,MRACW,NASDAQ,stock
5173,KINZW,NASDAQ,stock
5174,DCRNU,NASDAQ,stock
5175,ITQRU,NASDAQ,stock
5176,LGACU,NASDAQ,stock
5177,BPTS,NASDAQ,stock
5178,SVOKW,NASDAQ,stock
5179,VLON,NASDAQ,stock
5180,CHKEL,NASDAQ,stock
5181,DSP,NASDAQ,stock
5182,CHKEZ,NASDAQ,stock
5183,CHKEW,NASDAQ,stock
5184,XPDIU,NASDAQ,stock
5185,SCOBU,NASDAQ,stock
5186,SVOK,NASDAQ,stock
5187,FOREU,NASDAQ,stock
5188,GIGGU,NASDAQ,stock
5189,PMGMU,NASDAQ,stock
5190,PGRWU,NASDAQ,stock
5191,BLUW,NASDAQ,stock
5192,ENNVU,NASDAQ,stock
5193,BLUWW,NASDAQ,stock
5194,TVACW,NASDAQ,stock
5195,BCYP,NASDAQ,stock
5196,BCYPW,NASDAQ,stock
5197,RELI,NASDAQ,stock
5198,TVAC,NASDAQ,stock
5199,ADAG,NASDAQ,stock
5200,VENAU,NASDAQ,stock
5201,RELIW,NASDAQ,stock
5202,SDH,NASDAQ,stock
5203,EVOJU,NASDAQ,stock
5204,BMBL,NASDAQ,stock
5205,SGFY,NYSE,stock
5206,PUCKU,NASDAQ,stock
5207,XM,NASDAQ,stock
5208,APR,NASDAQ,stock
5209,BVS,NASDAQ,stock
5210,RAAC,NASDAQ,stock
5211,RAACW,NASDAQ,stock
5212,VIIAW,NASDAQ,stock
5213,TLIS,NASDAQ,stock
5214,RCLFU,NASDAQ,stock
5215,DBTX,NASDAQ,stock
5216,TCACU,NASDAQ,stock
5217,NEXI,NASDAQ,stock
5218,SCLEU,NASDAQ,stock
5219,TSIBU,NASDAQ,stock
5220,LGVN,NASDAQ,stock
5221,APPH,NASDAQ,stock
5222,LAZR,NASDAQ,stock
5223,ASPCU,NASDAQ,stock
5224,PFDRU,NASDAQ,stock
5225,AEI,NASDAQ,stock
5226,ABGI,NASDAQ,stock
5227,FSII,NASDAQ,stock
5228,MACAU,NASDAQ,stock
5229,NVSAU,NASDAQ,stock
5230,VRPX,NASDAQ,stock
5231,CFIV,NASDAQ,stock
5232,CFIVW,NASDAQ,stock
5233,FSRXU,NASDAQ,stock
5234,KAIIU,NASDAQ,stock
5235,PPTA,NASDAQ,stock
5236,KIIIU,NASDAQ,stock
5237,AUUDW,NASDAQ,stock
5238,AMPGW,NASDAQ,stock
5239,AUUD,NASDAQ,stock
5240,SPTKU,NASDAQ,stock
5241,GBOX,NASDAQ,stock
5242,BRPMU,NASDAQ,stock
5243,ROCRU,NASDAQ,stock
5244,CFVIU,NASDAQ,stock
5245,GOEV,NASDAQ,stock
5246,DUNEW,NASDAQ,stock
5247,COOLW,NASDAQ,stock
5248,DUNE,NASDAQ,stock
5249,DM,NYSE,stock
5250,BFLY,NYSE,stock
5251,CMIIU,NASDAQ,stock
5252,SLAMU,NASDAQ,stock
5253,GSEVU,NASDAQ,stock
5254,GIIXU,NASDAQ,stock
5255,VELOU,NASDAQ,stock
5256,FTAAU,NASDAQ,stock
5257,SRNGU,NASDAQ,stock
5258,COLIU,NASDAQ,stock
5259,GLBLU,NASDAQ,stock
5260,HIIIU,NASDAQ,stock
5261,IDBA,NASDAQ,stock
5262,AKICW,NASDAQ,stock
5263,KAIR,NASDAQ,stock
5264,AKIC,NASDAQ,stock
5265,TWLVU,NASDAQ,stock
5266,KAIRW,NASDAQ,stock
5267,ARYD,NASDAQ,stock
5268,PPGHW,NASDAQ,stock
5269,SBEAU,NASDAQ,stock
5270,PPGH,NASDAQ,stock
5271,ASZ-UN,NYSE,stock
5272,AUS-UN,NYSE,stock
5273,EACPW,NASDAQ,stock
5274,TMKR,NASDAQ,stock
5275,LWACW,NASDAQ,stock
5276,LWAC,NASDAQ,stock
5277,PRSR,NASDAQ,stock
5278,PAQCW,NASDAQ,stock
5279,KLAQW,NASDAQ,stock
5280,KLAQ,NASDAQ,stock
5281,PRSRW,NASDAQ,stock
5282,PAQC,NASDAQ,stock
5283,EPHY,NASDAQ,stock
5284,EPHYW,NASDAQ,stock
5285,TMKRW,NASDAQ,stock
5286,DHBCU,NASDAQ,stock
5287,DHCAU,NASDAQ,stock
5288,OHPAU,NASDAQ,stock
5289,ACAHU,NASDAQ,stock
5290,AURCU,NASDAQ,stock
5291,NDACU,NASDAQ,stock
5292,ARRWU,NASDAQ,stock
5293,GBRGU,NASDAQ,stock
5294,LJAQW,NASDAQ,stock
5295,LJAQ,NASDAQ,stock
5296,IMCC,NASDAQ,stock
5297,BLTSW,NASDAQ,stock
5298,EAC,NASDAQ,stock
5299,PACXW,NASDAQ,stock
5300,INKA,NASDAQ,stock
5301,PACX,NASDAQ,stock
5302,INKAW,NASDAQ,stock
5303,GSAQ,NASDAQ,stock
5304,GSAQW,NASDAQ,stock
5305,OSCR,NYSE,stock
5306,POW,NASDAQ,stock
5307,VCKA,NASDAQ,stock
5308,VCKAW,NASDAQ,stock
5309,KVSA,NASDAQ,stock
5310,POWRW,NASDAQ,stock
5311,ANZUU,NASDAQ,stock
5312,PSAGU,NASDAQ,stock
5313,HERAU,NASDAQ,stock
5314,RXRAU,NASDAQ,stock
5315,INNV,NASDAQ,stock
5316,LHAA,NASDAQ,stock
5317,LEGOW,NASDAQ,stock
5318,GPACW,NASDAQ,stock
5319,LEGO,NASDAQ,stock
5320,GPAC,NASDAQ,stock
5321,ENFA,NASDAQ,stock
5322,SVFB,NASDAQ,stock
5323,SWETW,NASDAQ,stock
5324,SWET,NASDAQ,stock
5325,ATVCU,NASDAQ,stock
5326,DLCA,NASDAQ,stock
5327,DLCAW,NASDAQ,stock
5328,ACQRU,NASDAQ,stock
5329,VPCBU,NASDAQ,stock
5330,SVFC,NASDAQ,stock
5331,IPVIU,NASDAQ,stock
5332,ENFAW,NASDAQ,stock
5333,FINM,NASDAQ,stock
5334,FINMW,NASDAQ,stock
5335,HLAH,NASDAQ,stock
5336,FRSGU,NASDAQ,stock
5337,ENVI,NASDAQ,stock
5338,ENVIW,NASDAQ,stock
5339,HCCC,NASDAQ,stock
5340,HCCCW,NASDAQ,stock
5341,GNAC,NASDAQ,stock
5342,AEAC,NASDAQ,stock
5343,GNACW,NASDAQ,stock
5344,HCIC,NASDAQ,stock
5345,HCICW,NASDAQ,stock
5346,ADERW,NASDAQ,stock
5347,ADER,NASDAQ,stock
5348,AGGRU,NASDAQ,stock
5349,CAHCW,NASDAQ,stock
5350,CAHC,NASDAQ,stock
5351,EUSG,NASDAQ,stock
5352,EUSGW,NASDAQ,stock
5353,VAQC,NASDAQ,stock
5354,RBLX,NYSE,stock
5355,SLCRW,NASDAQ,stock
5356,OCAXW,NASDAQ,stock
5357,OCAX,NASDAQ,stock
5358,SLCR,NASDAQ,stock
5359,AEACW,NASDAQ,stock
5360,DTOCU,NASDAQ,stock
5361,FRWAU,NASDAQ,stock
5362,JWEL,NASDAQ,stock
5363,FHS,NYSE,stock
5364,CPNG,NYSE,stock
5365,WALDU,NASDAQ,stock
5366,PTOCU,NASDAQ,stock
5367,RXDX,NASDAQ,stock
5368,ATSPU,NASDAQ,stock
5369,PYR,NASDAQ,stock
5370,SPKBU,NASDAQ,stock
5371,LCAAU,NASDAQ,stock
5372,FRONU,NASDAQ,stock
5373,ESM-UN,NYSE,stock
5374,HAYW,NYSE,stock
5375,GTPAU,NASDAQ,stock
5376,JOAN,NASDAQ,stock
5377,SCAQU,NASDAQ,stock
5378,TETCU,NASDAQ,stock
5379,GLHAU,NASDAQ,stock
5380,SNCY,NASDAQ,stock
5381,GTPBU,NASDAQ,stock
5382,CFFEU,NASDAQ,stock
5383,FTPAU,NASDAQ,stock
5384,LBPH,NASDAQ,stock
5385,MITC,NASDAQ,stock
5386,TZPSW,NASDAQ,stock
5387,OSTRW,NASDAQ,stock
5388,TZPS,NASDAQ,stock
5389,IGNY,NASDAQ,stock
5390,IGNYW,NASDAQ,stock
5391,MONCW,NASDAQ,stock
5392,OSTR,NASDAQ,stock
5393,SCR,NASDAQ,stock
5394,CNXC,NASDAQ,stock
5395,MODV,NASDAQ,stock
5396,TNL,NYSE,stock
5397,PLMIU,NASDAQ,stock
5398,CCIV,NYSE,stock
5399,ARRY,NASDAQ,stock
5400,GLSPU,NASDAQ,stock
5401,RTPYU,NASDAQ,stock
5402,GBNH,NASDAQ,stock
5403,EBACU,NASDAQ,stock
5404,ASAX,NASDAQ,stock
5405,SHACW,NASDAQ,stock
5406,JCIC,NASDAQ,stock
5407,NAACW,NASDAQ,stock
5408,GMII,NASDAQ,stock
5409,GMBT,NASDAQ,stock
5410,MCADR,NASDAQ,stock
5411,OEPWW,NASDAQ,stock
5412,ASAXW,NASDAQ,stock
5413,LMACW,NASDAQ,stock
5414,GMIIW,NASDAQ,stock
5415,VOSOW,NASDAQ,stock
5416,OEPW,NASDAQ,stock
5417,NAAC,NASDAQ,stock
5418,LMACA,NASDAQ,stock
5419,JCICW,NASDAQ,stock
5420,MCAD,NASDAQ,stock
5421,VOSO,NASDAQ,stock
5422,GMBTW,NASDAQ,stock
5423,SHAC,NASDAQ,stock
5424,GAMCU,NASDAQ,stock
5425,DGNU,NASDAQ,stock
5426,GXIIU,NASDAQ,stock
5427,OUST,NYSE,stock
5428,KSICU,NASDAQ,stock
5429,PGRW,NASDAQ,stock
5430,PGRWW,NASDAQ,stock
5431,AMAOU,NASDAQ,stock
5432,BYTSU,NASDAQ,stock
5433,HCIIW,NASDAQ,stock
5434,TUYA,NYSE,stock
5435,HCII,NASDAQ,stock
5436,DHHCW,NASDAQ,stock
5437,DHHC,NASDAQ,stock
5438,GANX,NASDAQ,stock
5439,LDHAU,NASDAQ,stock
5440,RACB,NASDAQ,stock
5441,REVHU,NASDAQ,stock
5442,LMAO,NASDAQ,stock
5443,GGMCU,NASDAQ,stock
5444,LMAOW,NASDAQ,stock
5445,FMIVU,NASDAQ,stock
5446,NAPA,NYSE,stock
5447,PCTTU,NASDAQ,stock
5448,SSAA,NASDAQ,stock
5449,SSAAW,NASDAQ,stock
5450,ACTDU,NASDAQ,stock
5451,BIOTW,NASDAQ,stock
5452,BIOT,NASDAQ,stock
5453,PCT,NASDAQ,stock
5454,PCTTW,NASDAQ,stock
5455,ESGC,NYSE,stock
5456,FNCH,NASDAQ,stock
5457,CNTB,NASDAQ,stock
5458,FSSI,NASDAQ,stock
5459,FSSIW,NASDAQ,stock
5460,LVRAU,NASDAQ,stock
5461,ITHX,NASDAQ,stock
5462,AFAQU,NASDAQ,stock
5463,ITHXW,NASDAQ,stock
5464,CFFVW,NASDAQ,stock
5465,ZWRK,NASDAQ,stock
5466,ROCRW,NASDAQ,stock
5467,GCAC,NASDAQ,stock
5468,CFV,NASDAQ,stock
5469,CLRMW,NASDAQ,stock
5470,ZWRKW,NASDAQ,stock
5471,CLRM,NASDAQ,stock
5472,LBPS,NASDAQ,stock
5473,ROCR,NASDAQ,stock
5474,GCACW,NASDAQ,stock
5475,UPC,NASDAQ,stock
5476,NBSTU,NASDAQ,stock
5477,MOVE,NASDAQ,stock
5478,GGPIU,NASDAQ,stock
5479,TBSAU,NASDAQ,stock
5480,LEGAU,NASDAQ,stock
5481,MBINN,NASDAQ,stock
5482,LBPSW,NASDAQ,stock
5483,NGCAU,NASDAQ,stock
5484,KVSC,NASDAQ,stock
5485,DISAU,NASDAQ,stock
5486,ACVA,NASDAQ,stock
5487,KVSB,NASDAQ,stock
5488,DCRCU,NASDAQ,stock
5489,DOCN,NYSE,stock
5490,CRZNU,NASDAQ,stock
5491,NGC-UN,NYSE,stock
5492,ALPAU,NASDAQ,stock
5493,OLK,NASDAQ,stock
5494,THMA,NASDAQ,stock
5495,THMAW,NASDAQ,stock
5496,WMPN,NASDAQ,stock
5497,DSEY,NASDAQ,stock
5498,EEIQ,NASDAQ,stock
5499,MSDAU,NASDAQ,stock
5500,VZIO,NYSE,stock
5501,SEMR,NYSE,stock
5502,CRCT,NASDAQ,stock
5503,LVTX,NASDAQ,stock
5504,EWTX,NASDAQ,stock
5505,IKNA,NASDAQ,stock
5506,ALHC,NASDAQ,stock
5507,HYW,NASDAQ,stock
5508,ZH,NYSE,stock
5509,DSGN,NASDAQ,stock
5510,TDUP,NASDAQ,stock
5511,KRNLW,NASDAQ,stock
5512,RCLFW,NASDAQ,stock
5513,GHAC,NASDAQ,stock
5514,PUCK,NASDAQ,stock
5515,KRNL,NASDAQ,stock
5516,GHACW,NASDAQ,stock
5517,RCLF,NASDAQ,stock
5518,PUCKW,NASDAQ,stock
5519,IBRX,NASDAQ,stock
5520,ARVL,NASDAQ,stock
5521,AEVA,NYSE,stock
5522,CENH,NASDAQ,stock
5523,ISLE,NASDAQ,stock
5524,SDAC,NASDAQ,stock
5525,RMGCW,NASDAQ,stock
5526,VIACP,NASDAQ,stock
5527,CENHW,NASDAQ,stock
5528,ITQRW,NASDAQ,stock
5529,ISLEW,NASDAQ,stock
5530,ITQ,NASDAQ,stock
5531,RMGC,NASDAQ,stock
5532,JOFFW,NASDAQ,stock
5533,TBCP,NASDAQ,stock
5534,DCRN,NASDAQ,stock
5535,DCRNW,NASDAQ,stock
5536,SDACW,NASDAQ,stock
5537,TBCPW,NASDAQ,stock
5538,JOFF,NASDAQ,stock
5539,KURIW,NASDAQ,stock
5540,COVA,NASDAQ,stock
5541,KURI,NASDAQ,stock
5542,COVAW,NASDAQ,stock
5543,COUR,NYSE,stock
5544,ACHL,NASDAQ,stock
5545,MBTCU,NASDAQ,stock
5546,EVOJW,NASDAQ,stock
5547,ENNVW,NASDAQ,stock
5548,EVOJ,NASDAQ,stock
5549,ULCC,NASDAQ,stock
5550,COMP,NYSE,stock
5551,ENNV,NASDAQ,stock
5552,UTME,NASDAQ,stock
5553,GIGGW,NASDAQ,stock
5554,KARO,NASDAQ,stock
5555,ACBAU,NASDAQ,stock
5556,EM,NASDAQ,stock
5557,LGACW,NASDAQ,stock
5558,SCOB,NASDAQ,stock
5559,SCOBW,NASDAQ,stock
5560,LGAC,NASDAQ,stock
5561,MSAC,NASDAQ,stock
5562,XPDI,NASDAQ,stock
5563,SCLEW,NASDAQ,stock
5564,FOREW,NASDAQ,stock
5565,FORE,NASDAQ,stock
5566,SCLE,NASDAQ,stock
5567,TCAC,NASDAQ,stock
5568,TCACW,NASDAQ,stock
5569,MSACW,NASDAQ,stock
5570,TSIB,NASDAQ,stock
5571,XPDIW,NASDAQ,stock
5572,TSIBW,NASDAQ,stock
5573,INVZW,NASDAQ,stock
5574,INVZ,NASDAQ,stock
5575,CMLTU,NASDAQ,stock
5576,MACA,NASDAQ,stock
5577,MACAW,NASDAQ,stock
5578,PANA,NYSE,stock
5579,ACEV,NASDAQ,stock
5580,AHAC,NASDAQ,stock
5581,BTRS,NASDAQ,stock
5582,DGNS,NASDAQ,stock
5583,ELYS,NASDAQ,stock
5584,GWAC,NASDAQ,stock
5585,IACA,NYSE,stock
5586,IGAC,NASDAQ,stock
5587,LOTZ,NASDAQ,stock
5588,LSEA,NASDAQ,stock
5589,MAAC,NASDAQ,stock
5590,MASS,NASDAQ,stock
5591,MILE,NASDAQ,stock
5592,NGAC,NASDAQ,stock
5593,PLBY,NASDAQ,stock
5594,PSFE,NYSE,stock
5595,QELL,NASDAQ,stock
5596,RMO,NYSE,stock
5597,SBTX,NASDAQ,stock
5598,STLA,NYSE,stock
5599,STWO,NASDAQ,stock
5600,TMTS,NASDAQ,stock
5601,UWMC,NYSE,stock
5602,VIEW,NASDAQ,stock
5603,VINC,NASDAQ,stock
5604,VRDN,NASDAQ,stock
5605,SKIN,NASDAQ,stock
5606,TIOAU,NASDAQ,stock
5607,BSKYU,NASDAQ,stock
5608,RPHM,NASDAQ,stock
5609,VENAR,NASDAQ,stock
5610,VENAW,NASDAQ,stock
5611,VENA,NASDAQ,stock
5612,XOMAO,NASDAQ,stock
5613,NVSAW,NASDAQ,stock
5614,CFVI,NASDAQ,stock
5615,NVSA,NASDAQ,stock
5616,PMGM,NASDAQ,stock
5617,PMGMW,NASDAQ,stock
5618,ASPC,NASDAQ,stock
5619,ALKT,NASDAQ,stock
5620,ARTAU,NASDAQ,stock
5621,ASPCW,NASDAQ,stock
5622,KIII,NASDAQ,stock
5623,CFVIW,NASDAQ,stock
5624,FSRX,NASDAQ,stock
5625,KIIIW,NASDAQ,stock
5626,KAIIW,NASDAQ,stock
5627,KAII,NASDAQ,stock
5628,FSRXW,NASDAQ,stock
5629,TCVA,NASDAQ,stock
5630,ATSPW,NASDAQ,stock
5631,ATSPT,NASDAQ,stock
5632,EBET,NASDAQ,stock
5633,APP,NASDAQ,stock
5634,AGL,NYSE,stock
5635,KRT,NASDAQ,stock
5636,TSP,NASDAQ,stock
5637,GSEV,NASDAQ,stock
5638,GSEVW,NASDAQ,stock
5639,SLAM,NASDAQ,stock
5640,SLAMW,NASDAQ,stock
5641,VELOW,NASDAQ,stock
5642,CMII,NASDAQ,stock
5643,CMIIW,NASDAQ,stock
5644,VELO,NASDAQ,stock
5645,FTAA,NASDAQ,stock
5646,FTAAW,NASDAQ,stock
5647,NBSTW,NASDAQ,stock
5648,BMEA,NASDAQ,stock
5649,TRKA,NASDAQ,stock
5650,GLBL,NASDAQ,stock
5651,AKYA,NASDAQ,stock
5652,HIII,NASDAQ,stock
5653,HIIIW,NASDAQ,stock
5654,GLBLW,NASDAQ,stock
5655,GBRG,NASDAQ,stock
5656,COLI,NASDAQ,stock
5657,NBST,NASDAQ,stock
5658,RXRX,NASDAQ,stock
5659,GBRGR,NASDAQ,stock
5660,GBRGW,NASDAQ,stock
5661,CS,NYSE,stock
5662,CLOV,NASDAQ,stock
5663,IFBD,NASDAQ,stock
5664,TRKAW,NASDAQ,stock
5665,SBEA,NASDAQ,stock
5666,LGO,NASDAQ,stock
5667,EJFA,NASDAQ,stock
5668,GIIXW,NASDAQ,stock
5669,SRNGW,NASDAQ,stock
5670,EJFAW,NASDAQ,stock
5671,TWLV,NASDAQ,stock
5672,GIIX,NASDAQ,stock
5673,SBEAW,NASDAQ,stock
5674,TWLVW,NASDAQ,stock
5675,SRNG,NASDAQ,stock
5676,SKYT,NASDAQ,stock
5677,NPCE,NASDAQ,stock
5678,PATH,NYSE,stock
5679,DV,NYSE,stock
5680,EGLX,NASDAQ,stock
5681,KNBE,NASDAQ,stock
5682,ZY,NASDAQ,stock
5683,AXON,NASDAQ,stock
5684,NDACW,NASDAQ,stock
5685,DHCAW,NASDAQ,stock
5686,NDAC,NASDAQ,stock
5687,ANZUW,NASDAQ,stock
5688,OHPA,NASDAQ,stock
5689,ANZU,NASDAQ,stock
5690,ARRW,NASDAQ,stock
5691,DHBC,NASDAQ,stock
5692,DHCA,NASDAQ,stock
5693,ARRWW,NASDAQ,stock
5694,DHBCW,NASDAQ,stock
5695,OHPAW,NASDAQ,stock
5696,HYACW,NASDAQ,stock
5697,HYAC,NASDAQ,stock
5698,TMCI,NASDAQ,stock
5699,IMPL,NASDAQ,stock
5700,RAIN,NASDAQ,stock
5701,SWIM,NASDAQ,stock
5702,AGTI,NYSE,stock
5703,AURC,NASDAQ,stock
5704,RXRAW,NASDAQ,stock
5705,ACAHW,NASDAQ,stock
5706,FRSG,NASDAQ,stock
5707,HERA,NASDAQ,stock
5708,HERAW,NASDAQ,stock
5709,AURCW,NASDAQ,stock
5710,FRSGW,NASDAQ,stock
5711,IPVI,NASDAQ,stock
5712,ACAH,NASDAQ,stock
5713,RXRA,NASDAQ,stock
5714,IPVIW,NASDAQ,stock
5715,VPCBW,NASDAQ,stock
5716,VPCB,NASDAQ,stock
5717,COIN,NASDAQ,stock
5718,PTIXW,NASDAQ,stock
5719,RNAZ,NASDAQ,stock
5720,AVAH,NASDAQ,stock
5721,UROY,NASDAQ,stock
5722,PRVA,NASDAQ,stock
5723,EDR,NYSE,stock
5724,ACQRW,NASDAQ,stock
5725,ACQR,NASDAQ,stock
5726,AMAOW,NASDAQ,stock
5727,TUGCU,NASDAQ,stock
5728,AMAO,NASDAQ,stock
5729,FTCI,NASDAQ,stock
5730,HOWL,NASDAQ,stock
5731,VEMCU,NASDAQ,stock
5732,ALF,NASDAQ,stock
5733,FRW,NASDAQ,stock
5734,VACC,NASDAQ,stock
5735,AGGR,NASDAQ,stock
5736,ALFIW,NASDAQ,stock
5737,DTOCW,NASDAQ,stock
5738,FRWAW,NASDAQ,stock
5739,AGGRW,NASDAQ,stock
5740,DTOC,NASDAQ,stock
5741,FRONW,NASDAQ,stock
5742,MBTCR,NASDAQ,stock
5743,GTPAW,NASDAQ,stock
5744,SCAQW,NASDAQ,stock
5745,PTOCW,NASDAQ,stock
5746,LCAA,NASDAQ,stock
5747,MBTC,NASDAQ,stock
5748,CFFE,NASDAQ,stock
5749,GTPBW,NASDAQ,stock
5750,CFFEW,NASDAQ,stock
5751,FTPA,NASDAQ,stock
5752,FGBIP,NASDAQ,stock
5753,PTOC,NASDAQ,stock
5754,GTPA,NASDAQ,stock
5755,LCAAW,NASDAQ,stock
5756,SCAQ,NASDAQ,stock
5757,FTPAW,NASDAQ,stock
5758,FRON,NASDAQ,stock
5759,GTPB,NASDAQ,stock
5760,SPKB,NASDAQ,stock
5761,MNMD,NASDAQ,stock
5762,SPKBW,NASDAQ,stock
5763,GTX,NYSE,stock
5764,FYBR,NASDAQ,stock
5765,VLATU,NASDAQ,stock
5766,HNST,NASDAQ,stock
5767,FSBC,NASDAQ,stock
5768,MAQCU,NASDAQ,stock
5769,BWMN,NASDAQ,stock
5770,VISN,NASDAQ,stock
5771,BRIVU,NASDAQ,stock
5772,LVRA,NASDAQ,stock
5773,LVRAW,NASDAQ,stock
5774,ORIAU,NASDAQ,stock
5775,FLGC,NASDAQ,stock
5776,GGMC,NASDAQ,stock
5777,GGMCW,NASDAQ,stock
5778,BYTS,NASDAQ,stock
5779,GLSPW,NASDAQ,stock
5780,WALD,NASDAQ,stock
5781,GXII,NASDAQ,stock
5782,REVHW,NASDAQ,stock
5783,LDHAW,NASDAQ,stock
5784,WALDW,NASDAQ,stock
5785,REVH,NASDAQ,stock
5786,GLSPT,NASDAQ,stock
5787,GXIIW,NASDAQ,stock
5788,BYTSW,NASDAQ,stock
5789,LDHA,NASDAQ,stock
5790,GLBE,NASDAQ,stock
5791,SHQAU,NASDAQ,stock
5792,LEV,NYSE,stock
5793,IPW,NASDAQ,stock
5794,SMWB,NYSE,stock
5795,EBACW,NASDAQ,stock
5796,EBAC,NASDAQ,stock
5797,OTECU,NASDAQ,stock
5798,CPARU,NASDAQ,stock
5799,FMIV,NASDAQ,stock
5800,ACT,NASDAQ,stock
5801,GLHA,NASDAQ,stock
